Spat.ID,Date.x,Plate,Spat.ID.PAM,metric,value,Date.y,Sample.ID,PAM.ID,Resp.ID,Plate.ID,Chamber.ID,SDR,TemperatureCat,Type,Salinity,Run,Spat.ID.Resp,Spat.Resp.ID,Volume,Size.mm2,Polyp.Number,Notes,Notes2,X,X.1,X.2,RV
ETR10,20230505,Plate1,20230505_Plate1_ETR10,Ik,179.24410669837965,20230505,Plate1-SpatB4,ETR10,SpatB4,Plate1,B4,SDR-710,23,Coral,39,Plate1,NA,SDR-710-B4,8e-5,2.677,6,,4x,NA,NA,NA,Saturating Irradiance
ETR11,20230505,Plate1,20230505_Plate1_ETR11,Ik,142.6299121825378,20230505,Plate1-SpatB5,ETR11,SpatB5,Plate1,B5,SDR-710,23,Coral,39,Plate1,NA,SDR-710-B5,8e-5,1.841,5,,4x,NA,NA,NA,Saturating Irradiance
ETR12,20230505,Plate1,20230505_Plate1_ETR12,Ik,90.29549821162283,20230505,Plate1-SpatB6,ETR12,SpatB6,Plate1,B6,SDR-710,23,Coral,39,Plate1,NA,SDR-710-B6,8e-5,1.412,3,,4x,NA,NA,NA,Saturating Irradiance
ETR14,20230505,Plate1,20230505_Plate1_ETR14,Ik,107.9293041108901,20230505,Plate1-SpatC2,ETR14,SpatC2,Plate1,C2,SDR-710,23,Coral,39,Plate1,NA,SDR-710-C2,8e-5,1.954,6,,4x,NA,NA,NA,Saturating Irradiance
ETR15,20230505,Plate1,20230505_Plate1_ETR15,Ik,199.1612218681708,20230505,Plate1-SpatC3,ETR15,SpatC3,Plate1,C3,SDR-710,23,Coral,39,Plate1,NA,SDR-710-C3,8e-5,1.807,5,,4x,NA,NA,NA,Saturating Irradiance
ETR17,20230505,Plate1,20230505_Plate1_ETR17,Ik,85.08841147643011,20230505,Plate1-SpatC5,ETR17,SpatC5,Plate1,C5,SDR-710,23,Coral,39,Plate1,NA,SDR-710-C5,8e-5,2.261,1,,4x,NA,NA,NA,Saturating Irradiance
ETR18,20230505,Plate1,20230505_Plate1_ETR18,Ik,103.71855529744558,20230505,Plate1-SpatD2,ETR18,SpatD2,Plate1,D2,SDR-710,23,Coral,39,Plate1,NA,SDR-710-D2,8e-5,1.858,6,,4x,NA,NA,NA,Saturating Irradiance
ETR20,20230505,Plate1,20230505_Plate1_ETR20,Ik,215.0590377226429,20230505,Plate1-SpatD4,ETR20,SpatD4,Plate1,D4,SDR-710,23,Coral,39,Plate1,NA,SDR-710-D4,8e-5,1.452,4,,4x,NA,NA,NA,Saturating Irradiance
ETR21,20230505,Plate1,20230505_Plate1_ETR21,Ik,173.71994668764904,20230505,Plate1-SpatD5,ETR21,SpatD5,Plate1,D5,SDR-710,23,Coral,39,Plate1,NA,SDR-710-D5,8e-5,1.703,6,,4x,NA,NA,NA,Saturating Irradiance
ETR22,20230505,Plate1,20230505_Plate1_ETR22,Ik,98.65964853957367,20230505,Plate1-SpatD6,ETR22,SpatD6,Plate1,D6,SDR-710,23,Coral,39,Plate1,NA,SDR-710-D6,8e-5,2.066,6,,4x,NA,NA,NA,Saturating Irradiance
ETR1,20230505,Plate2,20230505_Plate2_ETR1,Ik,179.20721109847995,20230505,Plate2-SpatA1,ETR1,SpatA1,Plate2,A1,SDR-641,23,Coral,39,Plate2,NA,SDR-641-A1,8e-5,2.105,6,,4x,NA,NA,NA,Saturating Irradiance
ETR2,20230505,Plate2,20230505_Plate2_ETR2,Ik,139.81966089076187,20230505,Plate2-SpatA2,ETR2,SpatA2,Plate2,A2,SDR-641,23,Coral,39,Plate2,NA,SDR-641-A2,8e-5,5.864,8,,2x,0.733,2.932,1.466,Saturating Irradiance
ETR3,20230505,Plate2,20230505_Plate2_ETR3,Ik,186.97744744978246,20230505,Plate2-SpatA3,ETR3,SpatA3,Plate2,A3,SDR-641,23,Coral,39,Plate2,NA,SDR-641-A3,8e-5,1.941,7,,4x,NA,NA,NA,Saturating Irradiance
ETR4,20230505,Plate2,20230505_Plate2_ETR4,Ik,58.71999213740181,20230505,Plate2-SpatA4,ETR4,SpatA4,Plate2,A4,SDR-641,23,Coral,39,Plate2,NA,SDR-641-A4,8e-5,2.256,5,,4x,NA,NA,NA,Saturating Irradiance
ETR5,20230505,Plate2,20230505_Plate2_ETR5,Ik,226.38350904866186,20230505,Plate2-SpatA5,ETR5,SpatA5,Plate2,A5,SDR-641,23,Coral,39,Plate2,NA,SDR-641-A5,8e-5,1.515,4,,4x,NA,NA,NA,Saturating Irradiance
ETR8,20230505,Plate2,20230505_Plate2_ETR8,Ik,173.21198061554787,20230505,Plate2-SpatB3,ETR8,SpatB3,Plate2,B3,SDR-641,23,Coral,39,Plate2,NA,SDR-641-B3,8e-5,2.836,8,,2x,NA,NA,NA,Saturating Irradiance
ETR10,20230505,Plate2,20230505_Plate2_ETR10,Ik,122.32458348580721,20230505,Plate2-SpatB5,ETR10,SpatB5,Plate2,B5,SDR-641,23,Coral,39,Plate2,NA,SDR-641-B5,8e-5,3.04,10,,2x,NA,NA,NA,Saturating Irradiance
ETR11,20230505,Plate2,20230505_Plate2_ETR11,Ik,89.80796093935108,20230505,Plate2-SpatB6,ETR11,SpatB6,Plate2,B6,SDR-641,23,Coral,39,Plate2,NA,SDR-641-B6,8e-5,2.564,7,,2x,NA,NA,NA,Saturating Irradiance
ETR14,20230505,Plate2,20230505_Plate2_ETR14,Ik,134.80808460335325,20230505,Plate2-SpatC3,ETR14,SpatC3,Plate2,C3,SDR-641,23,Coral,39,Plate2,NA,SDR-641-C3,8e-5,2.406,7,,4x,NA,NA,NA,Saturating Irradiance
ETR15,20230505,Plate2,20230505_Plate2_ETR15,Ik,171.68505805120913,20230505,Plate2-SpatC4,ETR15,SpatC4,Plate2,C4,SDR-641,23,Coral,39,Plate2,NA,SDR-641-C4,8e-5,2.038,9,,4x,NA,NA,NA,Saturating Irradiance
ETR17,20230505,Plate2,20230505_Plate2_ETR17,Ik,139.02858362257015,20230505,Plate2-SpatC6,ETR17,SpatC6,Plate2,C6,SDR-641,23,Coral,39,Plate2,NA,SDR-641-C6,8e-5,1.999,7,,4x,NA,NA,NA,Saturating Irradiance
ETR20,20230505,Plate2,20230505_Plate2_ETR20,Ik,143.8630955769073,20230505,Plate2-SpatD4,ETR20,SpatD4,Plate2,D4,SDR-641,23,Coral,39,Plate2,NA,SDR-641-D4,8e-5,1.857,7,,4x,NA,NA,NA,Saturating Irradiance
ETR21,20230505,Plate2,20230505_Plate2_ETR21,Ik,131.86437911733285,20230505,Plate2-SpatD5,ETR21,SpatD5,Plate2,D5,SDR-641,23,Coral,39,Plate2,NA,SDR-641-D5,8e-5,1.532,4,,4x,NA,NA,NA,Saturating Irradiance
ETR2,20230510,Plate3,20230510_Plate3_ETR2,Ik,98.76014837262802,20230510,Plate3-SpatA2,ETR2,SpatA2,Plate3,A2,SDR-710,23,Coral,39,Plate3,NA,SDR-710-A2,8e-5,1.889,5,,,NA,NA,NA,Saturating Irradiance
ETR3,20230510,Plate3,20230510_Plate3_ETR3,Ik,124.55806757441157,20230510,Plate3-SpatA3,ETR3,SpatA3,Plate3,A3,SDR-710,23,Coral,39,Plate3,NA,SDR-710-A3,8e-5,2.3,7,,,NA,NA,NA,Saturating Irradiance
ETR5,20230510,Plate3,20230510_Plate3_ETR5,Ik,80.75007833402864,20230510,Plate3-SpatA6,ETR5,SpatA6,Plate3,A6,SDR-710,23,Coral,39,Plate3,NA,SDR-710-A6,8e-5,3.975,9,,,NA,NA,NA,Saturating Irradiance
ETR7,20230510,Plate3,20230510_Plate3_ETR7,Ik,137.03544948437326,20230510,Plate3-SpatB2,ETR7,SpatB2,Plate3,B2,SDR-710,23,Coral,39,Plate3,NA,SDR-710-B2,8e-5,3.156,4,,,NA,NA,NA,Saturating Irradiance
ETR8,20230510,Plate3,20230510_Plate3_ETR8,Ik,140.0358969848087,20230510,Plate3-SpatB3,ETR8,SpatB3,Plate3,B3,SDR-710,23,Coral,39,Plate3,NA,SDR-710-B3,8e-5,1.8695,2,,,NA,NA,NA,Saturating Irradiance
ETR9,20230510,Plate3,20230510_Plate3_ETR9,Ik,103.36902082232204,20230510,Plate3-SpatB4,ETR9,SpatB4,Plate3,B4,SDR-710,23,Coral,39,Plate3,NA,SDR-710-B4,8e-5,4.746,8,,,NA,NA,NA,Saturating Irradiance
ETR10,20230510,Plate3,20230510_Plate3_ETR10,Ik,70.69239353169098,20230510,Plate3-SpatB5,ETR10,SpatB5,Plate3,B5,SDR-710,23,Coral,39,Plate3,NA,SDR-710-B5,8e-5,5.1165,5,,,NA,NA,NA,Saturating Irradiance
ETR11,20230510,Plate3,20230510_Plate3_ETR11,Ik,260.96093307274134,20230510,Plate3-SpatB6,ETR11,SpatB6,Plate3,B6,SDR-710,23,Coral,39,Plate3,NA,SDR-710-B6,8e-5,4.186,5,,,NA,NA,NA,Saturating Irradiance
ETR12,20230510,Plate3,20230510_Plate3_ETR12,Ik,89.33580088663723,20230510,Plate3-SpatC1,ETR12,SpatC1,Plate3,C1,SDR-710,23,Coral,39,Plate3,NA,SDR-710-C1,8e-5,2.8285,5,,,NA,NA,NA,Saturating Irradiance
ETR13,20230510,Plate3,20230510_Plate3_ETR13,Ik,182.529598222749,20230510,Plate3-SpatC2,ETR13,SpatC2,Plate3,C2,SDR-710,23,Coral,39,Plate3,NA,SDR-710-C2,8e-5,2.188,5,,,NA,NA,NA,Saturating Irradiance
ETR15,20230510,Plate3,20230510_Plate3_ETR15,Ik,108.18881263643756,20230510,Plate3-SpatC5,ETR15,SpatC5,Plate3,C5,SDR-710,23,Coral,39,Plate3,NA,SDR-710-C5,8e-5,1.582,4,,,NA,NA,NA,Saturating Irradiance
ETR16,20230510,Plate3,20230510_Plate3_ETR16,Ik,113.84272468670528,20230510,Plate3-SpatC6,ETR16,SpatC6,Plate3,C6,SDR-710,23,Coral,39,Plate3,NA,SDR-710-C6,8e-5,2.84,7,,,NA,NA,NA,Saturating Irradiance
ETR18,20230510,Plate3,20230510_Plate3_ETR18,Ik,357.2151111030695,20230510,Plate3-SpatD2,ETR18,SpatD2,Plate3,D2,SDR-710,23,Coral,39,Plate3,NA,SDR-710-D2,8e-5,2.713,9,,,NA,NA,NA,Saturating Irradiance
ETR20,20230510,Plate3,20230510_Plate3_ETR20,Ik,52.92941263812768,20230510,Plate3-SpatD4,ETR20,SpatD4,Plate3,D4,SDR-710,23,Coral,39,Plate3,NA,SDR-710-D4,8e-5,3.163,7,,,NA,NA,NA,Saturating Irradiance
ETR21,20230510,Plate3,20230510_Plate3_ETR21,Ik,226.0308006144858,20230510,Plate3-SpatD5,ETR21,SpatD5,Plate3,D5,SDR-710,23,Coral,39,Plate3,NA,SDR-710-D5,8e-5,2.277,5,,,NA,NA,NA,Saturating Irradiance
ETR22,20230510,Plate3,20230510_Plate3_ETR22,Ik,177.9965823180632,20230510,Plate3-SpatD6,ETR22,SpatD6,Plate3,D6,SDR-710,23,Coral,39,Plate3,NA,SDR-710-D6,8e-5,1.915,5,,,NA,NA,NA,Saturating Irradiance
ETR1,20230510,Plate4,20230510_Plate4_ETR1,Ik,166.9312713941622,20230510,Plate4-SpatA1,ETR1,SpatA1,Plate4,A1,SDR-710,23,Coral,39,Plate4,NA,SDR-710-A1,8e-5,1.408,1,,,NA,NA,NA,Saturating Irradiance
ETR3,20230510,Plate4,20230510_Plate4_ETR3,Ik,105.25261479899929,20230510,Plate4-SpatA3,ETR3,SpatA3,Plate4,A3,SDR-710,23,Coral,39,Plate4,NA,SDR-710-A3,8e-5,3.659,10,,,NA,NA,NA,Saturating Irradiance
ETR4,20230510,Plate4,20230510_Plate4_ETR4,Ik,69.23553050369725,20230510,Plate4-SpatA4,ETR4,SpatA4,Plate4,A4,SDR-710,23,Coral,39,Plate4,NA,SDR-710-A4,8e-5,4.014,10,,,NA,NA,NA,Saturating Irradiance
ETR5,20230510,Plate4,20230510_Plate4_ETR5,Ik,97.01942483635476,20230510,Plate4-SpatA5,ETR5,SpatA5,Plate4,A5,SDR-710,23,Coral,39,Plate4,NA,SDR-710-A5,8e-5,3.5815,4,,,NA,NA,NA,Saturating Irradiance
ETR6,20230510,Plate4,20230510_Plate4_ETR6,Ik,90.49885044432312,20230510,Plate4-SpatA6,ETR6,SpatA6,Plate4,A6,SDR-710,23,Coral,39,Plate4,NA,SDR-710-A6,8e-5,3.223,7,,,NA,NA,NA,Saturating Irradiance
ETR8,20230510,Plate4,20230510_Plate4_ETR8,Ik,137.87442099453267,20230510,Plate4-SpatB3,ETR8,SpatB3,Plate4,B3,SDR-710,23,Coral,39,Plate4,NA,SDR-710-B3,8e-5,3.5825,4,,,NA,NA,NA,Saturating Irradiance
ETR9,20230510,Plate4,20230510_Plate4_ETR9,Ik,132.6648052185417,20230510,Plate4-SpatB4,ETR9,SpatB4,Plate4,B4,SDR-710,23,Coral,39,Plate4,NA,SDR-710-B4,8e-5,2.727,6,,,NA,NA,NA,Saturating Irradiance
ETR10,20230510,Plate4,20230510_Plate4_ETR10,Ik,191.2114949230962,20230510,Plate4-SpatB5,ETR10,SpatB5,Plate4,B5,SDR-710,23,Coral,39,Plate4,NA,SDR-710-B5,8e-5,3.007,6,,,NA,NA,NA,Saturating Irradiance
ETR12,20230510,Plate4,20230510_Plate4_ETR12,Ik,164.49167328422462,20230510,Plate4-SpatC1,ETR12,SpatC1,Plate4,C1,SDR-710,23,Coral,39,Plate4,NA,SDR-710-C1,8e-5,3.734,9,,,NA,NA,NA,Saturating Irradiance
ETR13,20230510,Plate4,20230510_Plate4_ETR13,Ik,125.74431629540379,20230510,Plate4-SpatC2,ETR13,SpatC2,Plate4,C2,SDR-710,23,Coral,39,Plate4,NA,SDR-710-C2,8e-5,2.199,5,,,NA,NA,NA,Saturating Irradiance
ETR14,20230510,Plate4,20230510_Plate4_ETR14,Ik,91.58853365081197,20230510,Plate4-SpatC4,ETR14,SpatC4,Plate4,C4,SDR-710,23,Coral,39,Plate4,NA,SDR-710-C4,8e-5,2.096,5,,,NA,NA,NA,Saturating Irradiance
ETR15,20230510,Plate4,20230510_Plate4_ETR15,Ik,141.39695867629888,20230510,Plate4-SpatC5,ETR15,SpatC5,Plate4,C5,SDR-710,23,Coral,39,Plate4,NA,SDR-710-C5,8e-5,3.518,6,,,NA,NA,NA,Saturating Irradiance
ETR16,20230510,Plate4,20230510_Plate4_ETR16,Ik,113.77737214141848,20230510,Plate4-SpatC6,ETR16,SpatC6,Plate4,C6,SDR-710,23,Coral,39,Plate4,NA,SDR-710-C6,8e-5,1.996,5,,,NA,NA,NA,Saturating Irradiance
ETR17,20230510,Plate4,20230510_Plate4_ETR17,Ik,157.51754648931032,20230510,Plate4-SpatD1,ETR17,SpatD1,Plate4,D1,SDR-710,23,Coral,39,Plate4,NA,SDR-710-D1,8e-5,1.494,3,,,NA,NA,NA,Saturating Irradiance
ETR18,20230510,Plate4,20230510_Plate4_ETR18,Ik,133.8879160671536,20230510,Plate4-SpatD2,ETR18,SpatD2,Plate4,D2,SDR-710,23,Coral,39,Plate4,NA,SDR-710-D2,8e-5,2.905,6,,,NA,NA,NA,Saturating Irradiance
ETR21,20230510,Plate4,20230510_Plate4_ETR21,Ik,119.29474589033975,20230510,Plate4-SpatD5,ETR21,SpatD5,Plate4,D5,SDR-710,23,Coral,39,Plate4,NA,SDR-710-D5,8e-5,2.09,4,,,NA,NA,NA,Saturating Irradiance
ETR22,20230510,Plate4,20230510_Plate4_ETR22,Ik,187.19007087248215,20230510,Plate4-SpatD6,ETR22,SpatD6,Plate4,D6,SDR-710,23,Coral,39,Plate4,NA,SDR-710-D6,8e-5,1.934,5,,,NA,NA,NA,Saturating Irradiance
ETR1,20230510,Plate5,20230510_Plate5_ETR1,Ik,178.7358288451128,20230510,Plate5-SpatA1,ETR1,SpatA1,Plate5,A1,SDR-710,23,Coral,39,Plate5,NA,SDR-710-A1,8e-5,2.171,6,,,NA,NA,NA,Saturating Irradiance
ETR2,20230510,Plate5,20230510_Plate5_ETR2,Ik,202.99843413248917,20230510,Plate5-SpatA2,ETR2,SpatA2,Plate5,A2,SDR-710,23,Coral,39,Plate5,NA,SDR-710-A2,8e-5,1.374,4,,,NA,NA,NA,Saturating Irradiance
ETR3,20230510,Plate5,20230510_Plate5_ETR3,Ik,123.32113828569321,20230510,Plate5-SpatA3,ETR3,SpatA3,Plate5,A3,SDR-710,23,Coral,39,Plate5,NA,SDR-710-A3,8e-5,4.5355,7,,,NA,NA,NA,Saturating Irradiance
ETR5,20230510,Plate5,20230510_Plate5_ETR5,Ik,130.46222972989437,20230510,Plate5-SpatA5,ETR5,SpatA5,Plate5,A5,SDR-710,23,Coral,39,Plate5,NA,SDR-710-A5,8e-5,6.7475,7,,,NA,NA,NA,Saturating Irradiance
ETR6,20230510,Plate5,20230510_Plate5_ETR6,Ik,132.30422481292953,20230510,Plate5-SpatA6,ETR6,SpatA6,Plate5,A6,SDR-710,23,Coral,39,Plate5,NA,SDR-710-A6,8e-5,2.186,6,,,NA,NA,NA,Saturating Irradiance
ETR7,20230510,Plate5,20230510_Plate5_ETR7,Ik,190.32919824518765,20230510,Plate5-SpatB1,ETR7,SpatB1,Plate5,B1,SDR-710,23,Coral,39,Plate5,NA,SDR-710-B1,8e-5,2.118,5,,,NA,NA,NA,Saturating Irradiance
ETR8,20230510,Plate5,20230510_Plate5_ETR8,Ik,120.49212791021715,20230510,Plate5-SpatB2,ETR8,SpatB2,Plate5,B2,SDR-710,23,Coral,39,Plate5,NA,SDR-710-B2,8e-5,2.558,8,,,NA,NA,NA,Saturating Irradiance
ETR9,20230510,Plate5,20230510_Plate5_ETR9,Ik,116.85971059973333,20230510,Plate5-SpatB3,ETR9,SpatB3,Plate5,B3,SDR-710,23,Coral,39,Plate5,NA,SDR-710-B3,8e-5,2.593,6,,,NA,NA,NA,Saturating Irradiance
ETR11,20230510,Plate5,20230510_Plate5_ETR11,Ik,140.6145950732138,20230510,Plate5-SpatB5,ETR11,SpatB5,Plate5,B5,SDR-710,23,Coral,39,Plate5,NA,SDR-710-B5,8e-5,1.439,3,,,NA,NA,NA,Saturating Irradiance
ETR12,20230510,Plate5,20230510_Plate5_ETR12,Ik,360.158562972857,20230510,Plate5-SpatB6,ETR12,SpatB6,Plate5,B6,SDR-710,23,Coral,39,Plate5,NA,SDR-710-B6,8e-5,1.854,4,,,NA,NA,NA,Saturating Irradiance
ETR13,20230510,Plate5,20230510_Plate5_ETR13,Ik,297.8312877225207,20230510,Plate5-SpatC2,ETR13,SpatC2,Plate5,C2,SDR-710,23,Coral,39,Plate5,NA,SDR-710-C2,8e-5,1.73,5,,,NA,NA,NA,Saturating Irradiance
ETR14,20230510,Plate5,20230510_Plate5_ETR14,Ik,119.8992697510899,20230510,Plate5-SpatC3,ETR14,SpatC3,Plate5,C3,SDR-710,23,Coral,39,Plate5,NA,SDR-710-C3,8e-5,2.458,5,,,NA,NA,NA,Saturating Irradiance
ETR17,20230510,Plate5,20230510_Plate5_ETR17,Ik,161.3910305304091,20230510,Plate5-SpatC6,ETR17,SpatC6,Plate5,C6,SDR-710,23,Coral,39,Plate5,NA,SDR-710-C6,8e-5,1.794,4,,,NA,NA,NA,Saturating Irradiance
ETR18,20230510,Plate5,20230510_Plate5_ETR18,Ik,199.5404187741459,20230510,Plate5-SpatD1,ETR18,SpatD1,Plate5,D1,SDR-710,23,Coral,39,Plate5,NA,SDR-710-D1,8e-5,1.9825,1,,,NA,NA,NA,Saturating Irradiance
ETR19,20230510,Plate5,20230510_Plate5_ETR19,Ik,201.42232531509674,20230510,Plate5-SpatD2,ETR19,SpatD2,Plate5,D2,SDR-710,23,Coral,39,Plate5,NA,SDR-710-D2,8e-5,2.497,6,,,NA,NA,NA,Saturating Irradiance
ETR20,20230510,Plate5,20230510_Plate5_ETR20,Ik,160.9595984313865,20230510,Plate5-SpatD3,ETR20,SpatD3,Plate5,D3,SDR-710,23,Coral,39,Plate5,NA,SDR-710-D3,8e-5,2.576,5,,,NA,NA,NA,Saturating Irradiance
ETR21,20230510,Plate5,20230510_Plate5_ETR21,Ik,137.03609672097917,20230510,Plate5-SpatD4,ETR21,SpatD4,Plate5,D4,SDR-710,23,Coral,39,Plate5,NA,SDR-710-D4,8e-5,1.799,5,,,NA,NA,NA,Saturating Irradiance
ETR22,20230510,Plate5,20230510_Plate5_ETR22,Ik,179.0256901335053,20230510,Plate5-SpatD5,ETR22,SpatD5,Plate5,D5,SDR-710,23,Coral,39,Plate5,NA,SDR-710-D5,8e-5,2.634,7,,,NA,NA,NA,Saturating Irradiance
ETR1,20230510,Plate6,20230510_Plate6_ETR1,Ik,146.5034273519351,20230510,Plate6-SpatA1,ETR1,SpatA1,Plate6,A1,SDR-710,23,Coral,39,Plate6,NA,SDR-710-A1,8e-5,1.688,5,,,NA,NA,NA,Saturating Irradiance
ETR2,20230510,Plate6,20230510_Plate6_ETR2,Ik,114.42077878795607,20230510,Plate6-SpatA2,ETR2,SpatA2,Plate6,A2,SDR-710,23,Coral,39,Plate6,NA,SDR-710-A2,8e-5,2.058,6,,,NA,NA,NA,Saturating Irradiance
ETR4,20230510,Plate6,20230510_Plate6_ETR4,Ik,93.34123622470752,20230510,Plate6-SpatA4,ETR4,SpatA4,Plate6,A4,SDR-710,23,Coral,39,Plate6,NA,SDR-710-A4,8e-5,3.8095,6,,,NA,NA,NA,Saturating Irradiance
ETR5,20230510,Plate6,20230510_Plate6_ETR5,Ik,123.54015222120923,20230510,Plate6-SpatA5,ETR5,SpatA5,Plate6,A5,SDR-710,23,Coral,39,Plate6,NA,SDR-710-A5,8e-5,3.597,5,,,NA,NA,NA,Saturating Irradiance
ETR6,20230510,Plate6,20230510_Plate6_ETR6,Ik,216.0124385525252,20230510,Plate6-SpatA6,ETR6,SpatA6,Plate6,A6,SDR-710,23,Coral,39,Plate6,NA,SDR-710-A6,8e-5,2.743,3,,,NA,NA,NA,Saturating Irradiance
ETR7,20230510,Plate6,20230510_Plate6_ETR7,Ik,143.86422756153831,20230510,Plate6-SpatB1,ETR7,SpatB1,Plate6,B1,SDR-710,23,Coral,39,Plate6,NA,SDR-710-B1,8e-5,3.4955,4,,,NA,NA,NA,Saturating Irradiance
ETR8,20230510,Plate6,20230510_Plate6_ETR8,Ik,89.94604490924687,20230510,Plate6-SpatB2,ETR8,SpatB2,Plate6,B2,SDR-710,23,Coral,39,Plate6,NA,SDR-710-B2,8e-5,1.851,4,,,NA,NA,NA,Saturating Irradiance
ETR9,20230510,Plate6,20230510_Plate6_ETR9,Ik,147.1444417734485,20230510,Plate6-SpatB3,ETR9,SpatB3,Plate6,B3,SDR-710,23,Coral,39,Plate6,NA,SDR-710-B3,8e-5,2.081,6,,,NA,NA,NA,Saturating Irradiance
ETR10,20230510,Plate6,20230510_Plate6_ETR10,Ik,112.6987379250783,20230510,Plate6-SpatB4,ETR10,SpatB4,Plate6,B4,SDR-710,23,Coral,39,Plate6,NA,SDR-710-B4,8e-5,2.7,6,,,NA,NA,NA,Saturating Irradiance
ETR11,20230510,Plate6,20230510_Plate6_ETR11,Ik,180.25420939040362,20230510,Plate6-SpatB5,ETR11,SpatB5,Plate6,B5,SDR-710,23,Coral,39,Plate6,NA,SDR-710-B5,8e-5,2.229,6,,,NA,NA,NA,Saturating Irradiance
ETR13,20230510,Plate6,20230510_Plate6_ETR13,Ik,123.29883794698445,20230510,Plate6-SpatC1,ETR13,SpatC1,Plate6,C1,SDR-710,23,Coral,39,Plate6,NA,SDR-710-C1,8e-5,3.003,5,,,NA,NA,NA,Saturating Irradiance
ETR16,20230510,Plate6,20230510_Plate6_ETR16,Ik,183.8692638889546,20230510,Plate6-SpatC4,ETR16,SpatC4,Plate6,C4,SDR-710,23,Coral,39,Plate6,NA,SDR-710-C4,8e-5,2.589,6,,,NA,NA,NA,Saturating Irradiance
ETR17,20230510,Plate6,20230510_Plate6_ETR17,Ik,157.92944545490982,20230510,Plate6-SpatC5,ETR17,SpatC5,Plate6,C5,SDR-710,23,Coral,39,Plate6,NA,SDR-710-C5,8e-5,7.548,5,,,NA,NA,NA,Saturating Irradiance
ETR19,20230510,Plate6,20230510_Plate6_ETR19,Ik,162.84375198956616,20230510,Plate6-SpatD2,ETR19,SpatD2,Plate6,D2,SDR-710,23,Coral,39,Plate6,NA,SDR-710-D2,8e-5,2.313,1,,,NA,NA,NA,Saturating Irradiance
ETR20,20230510,Plate6,20230510_Plate6_ETR20,Ik,168.95437751993381,20230510,Plate6-SpatD3,ETR20,SpatD3,Plate6,D3,SDR-710,23,Coral,39,Plate6,NA,SDR-710-D3,8e-5,1.35,4,,,NA,NA,NA,Saturating Irradiance
